clip_id,audio_path,transcript,duration_seconds,rms_mean,rms_std,f0_mean,f0_std,zcr_mean,spectral_centroid_mean,tempo_proxy,transcript_char_len,transcript_word_count,urgency_count,money_count,secrecy_count,pressure_count,id_avoidance_count,otp_pin_count,decision
synthetic_verify_0103,,,3.458492852645647,0.01841392942538564,0.034275476736445445,681.2460763860824,102.7059382712739,0.24966911974556022,2013.3363661874005,140.431298224032,113,7,2,1,1,0,0,0,VERIFY
synthetic_verify_0104,,,4.805479820128211,0.017099712967604232,0.01564846523395185,210.13387128322594,309.8841796801331,0.17513417943975676,1791.3294230150882,87.09159594879793,41,17,2,0,1,1,1,0,VERIFY
synthetic_verify_0105,,,4.943974900862608,0.03913143230201828,0.039841595332138505,1098.2419347457285,118.54346333542183,0.13010916178259635,1706.766912554434,132.75636489994199,107,4,0,0,0,0,0,0,VERIFY
synthetic_verify_0106,,,3.491887641138823,0.03370031329742225,0.020794331492559007,1049.5510860135505,269.7306029753489,0.20423648324604782,1892.8510944699995,161.76233783044862,115,4,1,0,0,0,1,0,VERIFY
synthetic_verify_0107,,,3.302136356874609,0.03980250578804751,0.039850705821796305,550.5516216050369,461.1387863815236,0.1821030311864219,1465.679248309983,100.42421063684289,83,12,0,0,1,1,1,0,VERIFY
synthetic_verify_0108,,,2.800908940524965,0.013380237473619157,0.030341021607052245,1118.129154791068,220.96255224738812,0.14144532095928866,2014.8713848785278,114.883190745863,57,13,1,1,0,0,1,0,VERIFY
synthetic_verify_0109,,,2.6345763122711476,0.019493766454796,0.006363524622196248,500.58252880974743,403.1768743811489,0.18142400095638972,1933.0200882540398,147.55867735674389,56,3,2,1,0,1,0,1,VERIFY
synthetic_verify_0110,,,3.7080801896885878,0.05934479726941487,0.03140992764220078,335.89561730530227,273.8135398506093,0.29858441510614486,2429.0367293023082,89.73668937912211,35,12,0,0,0,0,1,0,VERIFY
synthetic_verify_0111,,,4.568809234884543,0.010029896941739766,0.01577367025091417,327.33999645392623,124.44800692361937,0.1322735915577833,1624.549124492602,135.554956988562,69,14,1,0,1,1,0,0,VERIFY
synthetic_verify_0112,,,2.767001760005909,0.05767014396910475,0.007107943071510411,392.2978192035225,156.05243857330203,0.17767223150523867,1597.144211926891,158.3161430923697,36,5,1,0,0,1,0,1,VERIFY
synthetic_verify_0113,,,3.8615771777678396,0.01389282598043848,0.03844068670033236,334.0053420406764,431.22621922277716,0.15038580104122154,2424.7314585702234,81.3228812905294,94,14,1,1,1,1,1,0,VERIFY
synthetic_verify_0114,,,3.2104607392793216,0.024448426246052923,0.01819688758505946,502.318770942967,276.832109080791,0.14877835740595943,2229.495996543187,96.75665393045065,95,7,2,1,0,1,0,0,VERIFY
synthetic_verify_0115,,,4.4828213449076415,0.0210254393568324,0.01150865276450962,1143.441458903896,112.84983849725305,0.16696534433703025,2563.5391266852057,153.47085702650259,50,15,2,0,1,1,1,0,VERIFY
synthetic_verify_0116,,,4.0506033856722805,0.033887106319976795,0.021735562324454547,933.1654747711062,317.9975363171688,0.23398737628969385,1940.3389805978309,133.11094963375277,85,5,2,1,1,1,0,0,VERIFY
synthetic_verify_0117,,,4.815770692302991,0.04095840221215292,0.03386824317929408,842.1320791284851,280.4488169196286,0.16353087517476356,1911.1970233621137,176.77428248337156,56,5,1,1,1,0,1,0,VERIFY
synthetic_verify_0118,,,3.6726018687953847,0.050046936077071516,0.011305552670641674,176.3425808019004,443.00514416711496,0.18172733929665524,2220.6441498908384,82.53486042639385,77,12,0,0,1,0,0,0,VERIFY
synthetic_verify_0119,,,2.8679081277373633,0.024898861774792187,0.0081415825196055,1097.4502043892626,12.963051160149424,0.20709483939557605,1547.8969497590617,110.76790894779485,95,3,0,1,0,1,0,1,VERIFY
synthetic_verify_0120,,,3.8849831387578275,0.03672796095781543,0.011841030012893997,241.16376635940753,459.079684046602,0.17901087579300612,1846.498705955475,155.98236584283885,109,6,2,1,0,1,0,0,VERIFY
synthetic_verify_0121,,,3.662590835552275,0.02134892697357605,0.031036681555575322,1107.0892357117839,217.64735876615245,0.1815838680201411,2553.8608785650795,124.48524328275408,67,5,0,1,0,1,1,0,VERIFY
synthetic_verify_0122,,,3.58423582830095,0.05242358872031323,0.01771393730865336,963.0254034696289,471.0862380614742,0.23217786715224126,2289.9527449422667,160.5097312041135,75,8,0,0,0,1,0,0,VERIFY
synthetic_verify_0123,,,3.3924560736716596,0.041737207055201474,0.011524693169889112,911.7748521417004,277.39102471838265,0.1567315899383881,1750.2934081973688,154.86087085818323,59,6,0,1,1,1,0,0,VERIFY
synthetic_verify_0124,,,4.744888040462548,0.03625246701226923,0.029754761916698354,339.99880911985946,228.89596966429386,0.1422209758458639,1647.176043052354,80.0943415267631,80,12,2,0,1,1,0,0,VERIFY
synthetic_verify_0125,,,4.3202910933404155,0.04001257050497915,0.03059377062715813,935.2086162856502,487.95108016552507,0.22324139040480778,1809.9693352287222,144.8464556900237,20,15,2,0,0,1,0,0,VERIFY
synthetic_verify_0126,,,3.6835891484375534,0.05272736966010901,0.016900153512096228,1050.097137533997,53.18587117857883,0.2598237186975535,2417.0571596656837,98.18176528373388,78,5,0,1,0,1,0,0,VERIFY
synthetic_verify_0127,,,2.603743313774766,0.026103376759786488,0.024591063146678627,1036.6251510969282,336.79444925475354,0.19837133821195524,2543.7441372729654,151.92452005758318,26,8,1,0,0,1,0,0,VERIFY
synthetic_verify_0128,,,3.8311772697097437,0.03822082938898738,0.026020411894549764,241.19362990215572,196.0713283626079,0.231094960881054,2563.782637560542,152.76311376996887,16,14,1,1,0,1,0,0,VERIFY
synthetic_verify_0129,,,3.724464669970602,0.03643283019946378,0.016705488449133644,647.2095965386486,106.80239378245435,0.2649313915248678,1622.9323456384493,88.49662898894664,90,15,1,0,0,1,0,1,VERIFY
synthetic_verify_0130,,,4.80661284900893,0.03511859099860477,0.01647593979063905,897.702276050135,27.989342306702653,0.20545842108785722,1803.5880731244001,172.05358851025545,20,3,1,0,0,1,0,0,VERIFY
synthetic_verify_0131,,,3.203376554634604,0.032878766612521586,0.021638504937441887,950.4502660492823,377.57508242144115,0.2022272048201043,2414.8008189185257,91.42371385913958,88,16,2,0,1,0,1,0,VERIFY
synthetic_verify_0132,,,3.562383797656076,0.029144157364209174,0.030167646717878416,679.6455666689936,472.45127457050086,0.16516025697613884,1520.6752785001331,119.32614850992152,98,5,2,0,1,0,0,1,VERIFY
synthetic_verify_0133,,,3.0783941056485227,0.030212082105351958,0.03976428187504113,1048.84058248688,286.673530369139,0.21299296653376953,1741.5204587656171,131.72094276935294,56,5,1,0,0,0,0,0,VERIFY
synthetic_verify_0134,,,3.5478404361051377,0.015664980219913385,0.011016939520448653,679.423386990409,90.65364411279161,0.1314983581375625,1780.8666200334624,102.03190986219676,118,13,0,1,1,1,0,1,VERIFY
synthetic_verify_0135,,,4.2372959494537685,0.010527556122509493,0.01879315534710761,1028.59468431782,179.47084040788195,0.12633873123459421,2295.4155662627268,160.20382702828687,29,7,1,0,1,0,0,1,VERIFY
synthetic_verify_0136,,,3.690805880517261,0.04348772256091239,0.01908305677528637,392.7078857728187,316.48424960808404,0.14787436333418782,1847.5998026802356,100.90370373859223,40,15,0,0,0,0,1,0,VERIFY
synthetic_verify_0137,,,2.825882825108164,0.02017674369434482,0.03191713966059035,539.3315081626192,287.0538104787436,0.12378164825754492,1441.3175702879776,124.58255498270162,115,3,0,1,1,0,1,0,VERIFY
synthetic_verify_0138,,,4.838486224169497,0.04757116587656513,0.03794670374754156,828.1098185853824,188.06792667971922,0.28887261105445006,1730.680131571014,113.21725220617326,70,11,1,1,0,1,1,0,VERIFY
synthetic_verify_0139,,,3.4680578530255173,0.02413827285300493,0.015657164852391065,1180.388911487906,324.96093260516466,0.2491817084028299,2571.9411647780107,117.72017824576386,50,7,1,1,0,1,0,0,VERIFY
synthetic_verify_0140,,,4.3904805852669515,0.029687757078270337,0.026287398186825635,561.2595262298428,373.76126917399307,0.16109962542634995,1470.1495846842524,109.99293974730662,15,9,1,0,1,1,0,0,VERIFY
synthetic_verify_0141,,,2.54165117811054,0.026947238767422436,0.03284810807315047,139.10541986124377,148.3337787632529,0.22535342910017603,1707.6956332387301,173.39779741445193,118,9,1,1,1,0,0,1,VERIFY
synthetic_verify_0142,,,3.667195247807761,0.02798599309551348,0.023765438518845765,874.967165991822,227.34603929426635,0.28899785552560914,1753.9349888508104,127.54636061691204,81,8,1,1,1,0,0,0,VERIFY
synthetic_verify_0143,,,4.317192265349429,0.05370068356543578,0.012724940508054654,232.21524276839187,40.48049484758858,0.26808652590909715,1773.6583278711012,120.16968927597765,31,4,2,1,1,0,0,0,VERIFY
synthetic_verify_0144,,,4.93315220757623,0.020070315460667613,0.005334017357352933,136.5966486382402,194.16770793916982,0.2676980365942777,1408.5704981218942,125.67305928858403,55,15,0,0,0,0,1,0,VERIFY
synthetic_verify_0145,,,2.8116185724820335,0.05807072702118195,0.027256876799840846,930.7486895119113,48.814443504101696,0.1284705083028034,1423.3376604416974,98.87940277734444,66,15,2,0,0,1,0,0,VERIFY
synthetic_verify_0146,,,3.9210798858262583,0.04959965167028548,0.03953406640659585,338.5044924735271,259.73166089384273,0.2835957731374206,2342.2278613074095,128.74063031008075,106,17,0,1,0,1,1,0,VERIFY
synthetic_verify_0147,,,3.6806212473628963,0.02621644395684833,0.0383250370976723,997.1924339660545,357.410740549926,0.22577285759071958,2384.7101471889778,119.2267041523547,54,5,1,0,0,0,0,1,VERIFY
synthetic_verify_0148,,,3.680566064390511,0.04564411846723682,0.018751826746171266,347.5175895279797,180.12416210548386,0.26295282215709304,2150.259350037726,173.76397799579019,21,8,0,1,0,0,0,0,VERIFY
synthetic_verify_0149,,,4.232272277561919,0.04665801890683998,0.039839752952390964,380.63787929132286,273.7278499155529,0.2159982386147289,1886.774311336685,96.91618938424202,116,11,2,0,1,0,0,0,VERIFY
synthetic_verify_0150,,,3.787917570966472,0.05951425852924706,0.02639695796867042,476.6197694809944,388.3544935317607,0.15068325208469557,1861.4189764475198,114.69589503775859,23,17,0,0,0,1,0,0,VERIFY
synthetic_verify_0151,,,2.968761142797451,0.04752992283720632,0.013259881206823317,215.07646933533312,100.85033668328661,0.15277136319873397,2015.4354552523894,164.4797581188146,46,13,1,1,1,0,0,1,VERIFY
synthetic_verify_0152,,,4.149983625338293,0.029438420643079846,0.009599433399934396,351.8577590856797,294.7955839697978,0.24927023056089245,1549.3062642222721,139.9597260044054,96,7,1,1,1,0,1,0,VERIFY
synthetic_verify_0153,,,2.9325596743779108,0.023338603181196196,0.009183580434147725,314.8671083853092,62.141763822393855,0.26791543505737025,1566.7627902639495,154.72975575598568,109,14,2,1,0,1,0,0,VERIFY
synthetic_verify_0154,,,3.8062420222264715,0.04205124288176773,0.03252160793882642,515.8742627760353,11.326993412021523,0.27299036927013387,1857.0684351495952,129.6042726016583,48,8,1,1,0,0,0,1,VERIFY
synthetic_verify_0155,,,3.543479060015251,0.025483443520064625,0.03782390299947735,828.7167116724196,68.32043920163912,0.13240701806423674,1980.259820948443,102.00900660472725,27,10,2,0,1,0,1,0,VERIFY
synthetic_verify_0156,,,2.5184797536107326,0.03545677064607995,0.009876181883231624,1046.1610851654782,437.0770826025792,0.19530224534887644,1933.2747421412967,110.32829394045271,62,8,0,0,0,0,1,0,VERIFY
synthetic_verify_0157,,,4.111212653801485,0.01914322633774362,0.01313414161750446,780.9767984360459,496.5422982336245,0.2599891480330591,1671.0075586680705,97.60247550411339,104,8,0,1,0,0,1,0,VERIFY
synthetic_verify_0158,,,4.9684211807805,0.021258051210796592,0.028181126973885386,751.134194517144,458.3982427001147,0.1481451854960775,2302.1577963043196,136.82686162687685,59,5,1,0,0,1,0,0,VERIFY
synthetic_verify_0159,,,3.796869617786774,0.012558275322273795,0.013150049490663299,615.8019888468951,162.01528903490535,0.15271744759701494,2004.959410302126,112.28097934478504,64,11,1,0,0,0,0,0,VERIFY
synthetic_verify_0160,,,3.2545001396528876,0.05498715392044358,0.026994243517434645,554.4463712013821,28.99089842154941,0.20991870033684082,2317.731490550107,106.55575980124136,19,9,2,0,1,0,0,0,VERIFY
synthetic_verify_0161,,,3.5800263973259066,0.05995247490518225,0.01271145877031539,168.69914621084956,296.66723267214434,0.20793764395924627,2029.0355252759687,146.6935417557217,94,13,2,0,0,1,0,0,VERIFY
synthetic_verify_0162,,,4.053796810085121,0.020993097818448842,0.020569377576918537,1084.324400492424,75.43177424876721,0.18960536099774317,2385.3709096644166,176.9490899406178,110,12,1,1,1,1,0,0,VERIFY
synthetic_verify_0163,,,3.6600010704910657,0.04945480558243783,0.02610125089119024,802.3535313333649,499.11795475615264,0.13349280782460235,1667.6117882404797,120.78959373715469,116,16,0,0,1,1,0,0,VERIFY
synthetic_verify_0164,,,3.1377335820809487,0.04839381818168557,0.031312810557853975,726.6205426003052,114.20550039055799,0.1374632792826761,1477.0862910285512,139.26960666428778,88,7,2,0,1,1,0,0,VERIFY
synthetic_verify_0165,,,4.828697481491702,0.026911548365864242,0.03698567016126287,1178.2015915926356,334.2872570014681,0.2670402521107503,2299.4546770653023,149.95342576155238,40,10,0,1,0,0,0,0,VERIFY
synthetic_verify_0166,,,4.93198425414111,0.05915323498074102,0.02228927021990658,1049.7551461411995,371.044963318237,0.2101872426572286,2087.312639546104,93.7227146616871,103,13,0,0,1,0,0,0,VERIFY
synthetic_verify_0167,,,2.5624602057046237,0.046036255601333946,0.022990817945677845,746.6167900990746,319.6212780309737,0.21486902816866146,2099.0405329288833,148.37882008898745,24,15,1,1,0,0,1,0,VERIFY
synthetic_verify_0168,,,2.8121751922648066,0.03627225631810897,0.008832184039406176,283.281224537045,499.1761907197688,0.21744527491130375,1740.8700668485149,179.4774954573906,91,12,1,0,1,1,0,1,VERIFY
synthetic_verify_0169,,,4.2235428346783115,0.024189897152077457,0.029285210665650634,401.68553797621354,382.0271000319276,0.23155461380848186,1492.8938623817007,131.28353624351422,39,8,0,1,0,1,0,0,VERIFY
synthetic_verify_0170,,,4.522987009141853,0.043641584496021506,0.022403021825699854,1142.8530657966085,156.96986000105116,0.123450219754496,1918.387245756129,83.30119359003272,108,11,0,1,0,0,0,1,VERIFY
synthetic_verify_0171,,,3.029285930369927,0.017212001055905174,0.031564189114891075,625.7124621840206,456.774705067068,0.14639062028877162,2175.1134716276474,103.2879146151815,30,17,1,1,1,0,0,0,VERIFY
synthetic_verify_0172,,,4.960223659916286,0.024612447836969392,0.015318603342136843,457.7304401528985,286.65109983225756,0.16541809396747414,2498.3479284551286,106.56855648662635,40,3,0,1,1,0,1,0,VERIFY
synthetic_verify_0173,,,4.864287771102561,0.04384100218150235,0.015555540445574306,266.5479036546724,158.8301726502987,0.1367431336672815,1572.6415596119957,90.46604403464812,72,5,1,0,0,1,0,0,VERIFY
synthetic_verify_0174,,,2.9171214455139443,0.056186569793838806,0.03375149384716668,457.1742467083582,331.3521759904225,0.21670962126024684,2212.549116179077,148.26711524627592,117,17,0,0,0,1,0,1,VERIFY
synthetic_verify_0175,,,4.97906085740307,0.01818081020691381,0.029212217369969384,825.4376097550283,490.17816920555646,0.2974081321115041,2224.0143340689556,104.36147919821943,98,4,0,1,1,0,0,0,VERIFY
synthetic_verify_0176,,,3.594412637470321,0.025518544455406002,0.03167453671576136,1126.603048791481,470.9679210248859,0.1514606312774881,2449.6923795878793,153.7431441427122,47,6,0,0,1,1,1,0,VERIFY
synthetic_verify_0177,,,4.298470388937051,0.011406075313896188,0.018136247102055483,770.7663508236809,81.5873171152469,0.26814064340044824,1682.0375585743022,145.22811128184463,76,12,0,0,1,0,1,1,VERIFY
synthetic_verify_0178,,,3.0285781449972777,0.023258537059167778,0.028200092567213304,1160.2659297907144,458.7490306134645,0.21051759361180528,2354.1323390320695,93.57458530999011,45,15,2,0,0,0,0,1,VERIFY
synthetic_verify_0179,,,3.4457890179131487,0.014419848357337919,0.01697789336726166,1178.5908343774722,318.54496167700944,0.1949089703531084,1599.846216196724,178.61767972836947,69,9,0,0,0,0,0,1,VERIFY
synthetic_verify_0180,,,3.741858570014961,0.05214727412280985,0.020606031695093275,864.871077632999,368.6176412703854,0.15131346706260096,1833.4592707709742,143.7302156538024,85,17,0,1,1,0,1,0,VERIFY
synthetic_verify_0181,,,4.490976806549272,0.039770740081005417,0.036030840452583944,522.5839352026264,306.10916571252466,0.23340336251138893,1900.8595301605678,94.43120436874815,118,6,0,1,0,0,1,0,VERIFY
synthetic_verify_0182,,,3.7651117310295916,0.018125553264872814,0.03859110025116892,1029.318610019823,433.2569152528516,0.1932192747429609,2314.833456448607,94.38761553897801,101,13,0,1,0,1,0,0,VERIFY
synthetic_verify_0183,,,4.295170403002152,0.03213468509837179,0.03062767222092778,317.97180905636,408.4395821960455,0.2259176232816214,1652.9157193158876,103.6720475853833,106,7,2,0,0,1,0,0,VERIFY
synthetic_verify_0184,,,3.7197504881982546,0.020212823396819818,0.02693809205226954,462.55388712432193,497.86613657043114,0.2064330327471398,1983.0627274275357,136.58517874106718,20,16,2,0,0,1,0,0,VERIFY
synthetic_verify_0185,,,3.0443122469972557,0.022517013369069302,0.03411036209567814,582.6793517552585,248.54582385120605,0.28828074837981155,2164.5030666256584,169.86677015526638,62,9,0,1,0,0,0,0,VERIFY
synthetic_verify_0186,,,3.670751478640963,0.05265640859551183,0.03767531596023413,1122.4925386291902,71.3627125580859,0.18876969885199024,1433.8745115808476,165.5165344971473,62,3,1,0,0,1,1,0,VERIFY
synthetic_verify_0187,,,3.6990627418611455,0.058642207933001116,0.0051703942679426134,524.5799856360215,59.22419934367453,0.21164843380126847,1429.6039454485847,120.68984313906279,38,5,1,1,1,1,0,0,VERIFY
synthetic_verify_0188,,,3.0169941901103603,0.056253227822352744,0.017813959127506294,169.18223545291494,354.17862927443895,0.17390239030816582,1722.628295485006,179.79774555582605,45,5,1,1,1,1,0,0,VERIFY
synthetic_verify_0189,,,4.082712816240596,0.05495119913247419,0.02683103041306585,204.12862846684055,66.72242266069907,0.2719534612483347,1567.162806449497,132.02319605040253,58,6,0,1,1,0,0,1,VERIFY
synthetic_verify_0190,,,3.042758073674726,0.037101353483318986,0.038887309430201696,220.03030354174135,471.02937107240734,0.15292074955236035,2080.9318496278756,117.70077119587447,45,3,0,0,1,1,0,0,VERIFY
synthetic_verify_0191,,,4.253408900776104,0.010718647588888882,0.0067329420395802735,739.2623752061731,177.42054117104252,0.2915969469961729,2483.828828867343,151.37062586767073,75,8,1,0,1,0,0,1,VERIFY
